委託時間,UID,委託單號,倉位單號,合約類型,交易對,方向,槓桿,訂單類型,委託價格,已成交數量,委託狀態,手續費,成交均價,成交金額,取消時間,成交時間
2024-07-04T19:27:55+08:00,OOOOOOTN,173123734437888,173123734437888,普通合約,BTCUSDT,多,1,市價開倉,0,0.025966,已成交,0.299874,57743.587035,1499.36998095081,--,2024-07-04T19:27:55+08:00
2024-07-04T19:27:39+08:00,OOOOOOTB,173054268375040,173054268375040,普通合約,BTCUSDT,多,1,市價開倉,0,0.025965,已成交,0.29987544,57746.08716,1499.3771531094,--,2024-07-04T19:27:39+08:00
2024-07-04T19:27:31+08:00,OOOOOOTQ,173020307095552,173020307095552,普通合約,BTCUSDT,多,1,市價開倉,0,0.025966,已成交,0.29986933,57742.68699,1499.34661038234,--,2024-07-04T19:27:31+08:00
2024-07-04T19:27:23+08:00,OOOOOOTF,172986660388864,172986660388864,普通合約,BTCUSDT,多,1,市價開倉,0,0.02597,已成交,0.29987812,57735.48663,1499.3905877811,--,2024-07-04T19:27:23+08:00
2024-07-04T19:27:04+08:00,OOOOOOTJ,172908721831936,172908721831936,普通合約,BTCUSDT,多,1,市價開倉,0,0.025973,已成交,0.29987536,57728.28627,1499.37677929071,--,2024-07-04T19:27:04+08:00
2024-07-04T19:26:48+08:00,OOOOOOUT,172839176077312,172839176077312,普通合約,BTCUSDT,多,1,市價開倉,0,0.025978,已成交,0.29987645,57717.385725,1499.38224636405,--,2024-07-04T19:26:48+08:00
2024-07-04T19:26:39+08:00,OOOOOOUU,172804745035776,172804745035776,普通合約,BTCUSDT,多,1,市價開倉,0,0.025978,已成交,0.29987645,57717.385725,1499.38224636405,--,2024-07-04T19:26:39+08:00
2024-07-04T19:26:23+08:00,OOOOOOUM,172735853592576,172735853592576,普通合約,BTCUSDT,多,1,市價開倉,0,0.025966,已成交,0.29987764,57744.28707,1499.38815805962,--,2024-07-04T19:26:23+08:00
2024-07-04T19:26:06+08:00,OOOOOOUH,172665221513216,172665221513216,普通合約,BTCUSDT,多,1,市價開倉,0,0.025974,已成交,0.29987444,57725.88615,1499.3721668601,--,2024-07-04T19:26:06+08:00
2024-07-04T19:25:58+08:00,OOOOOOUS,172629620260864,172629620260864,普通合約,BTCUSDT,多,1,市價開倉,0,0.025973,已成交,0.299879,57728.986305,1499.394961299765,--,2024-07-04T19:25:58+08:00
2024-07-04T19:25:49+08:00,OOOOOOUY,172595000475648,172595000475648,普通合約,BTCUSDT,多,1,市價開倉,0,0.025965,已成交,0.29987492,57745.987155,1499.374556479575,--,2024-07-04T19:25:49+08:00
2024-07-04T19:25:31+08:00,OOOOOOUX,172516160143360,172516160143360,普通合約,BTCUSDT,多,1,市價開倉,0,0.025965,已成交,0.29987388,57745.787145,1499.369363219925,--,2024-07-04T19:25:31+08:00
2024-07-04T19:25:14+08:00,OOOOOOUG,172447696519168,172447696519168,普通合約,BTCUSDT,多,1,市價開倉,0,0.025967,已成交,0.2998788,57742.28697,1499.39396574999,--,2024-07-04T19:25:14+08:00
2024-07-04T19:25:06+08:00,OOOOOOUK,172412690857984,172412690857984,普通合約,BTCUSDT,多,1,市價開倉,0,0.025962,已成交,0.29987142,57751.987455,1499.35709830671,--,2024-07-04T19:25:06+08:00
2024-07-04T19:24:50+08:00,OOOOOOUF,172343958798336,172343958798336,普通合約,BTCUSDT,多,1,市價開倉,0,0.025964,已成交,0.29987479,57748.187265,1499.37393414846,--,2024-07-04T19:24:50+08:00
2024-07-04T19:24:33+08:00,OOOOOOUJ,172273486102528,172273486102528,普通合約,BTCUSDT,多,1,市價開倉,0,0.02596,已成交,0.29986857,57755.88765,1499.342843394,--,2024-07-04T19:24:33+08:00
2024-07-04T19:24:24+08:00,OOOOOOUO,172237901627392,172237901627392,普通合約,BTCUSDT,多,1,市價開倉,0,0.025958,已成交,0.29987091,57760.787895,1499.35453217841,--,2024-07-04T19:24:24+08:00
2024-07-04T19:24:16+08:00,OOOOOOPE,172203294425088,172203294425088,普通合約,BTCUSDT,多,1,市價開倉,0,0.025952,已成交,0.29987479,57774.8886,1499.3739089472,--,2024-07-04T19:24:16+08:00
2024-07-04T19:23:51+08:00,OOOOOOPI,172098801729536,172098801729536,普通合約,BTCUSDT,多,1,市價開倉,0,0.025943,已成交,0.29987042,57794.08956,1499.35206545508,--,2024-07-04T19:23:51+08:00
2024-07-04T19:23:35+08:00,OOOOOOPA,172030493294592,172030493294592,普通合約,BTCUSDT,多,1,市價開倉,0,0.025946,已成交,0.29986877,57787.08921,1499.34381664266,--,2024-07-04T19:23:35+08:00
2024-07-04T19:23:26+08:00,OOOOOOPH,171994879459328,171994879459328,普通合約,BTCUSDT,多,1,市價開倉,0,0.025953,已成交,0.29987752,57773.188515,1499.387561529795,--,2024-07-04T19:23:26+08:00
2024-07-04T19:23:09+08:00,OOOOOOPL,171922838093824,171922838093824,普通合約,BTCUSDT,多,1,市價開倉,0,0.025951,已成交,0.29987361,57776.8887,1499.3680386537,--,2024-07-04T19:23:09+08:00
2024-07-04T19:22:52+08:00,OOOOOOPR,171852583501824,171852583501824,普通合約,BTCUSDT,多,1,市價開倉,0,0.025957,已成交,0.29987597,57763.988055,1499.379837943635,--,2024-07-04T19:22:52+08:00
2024-07-04T19:22:44+08:00,OOOOOOPN,171817762390016,171817762390016,普通合約,BTCUSDT,多,1,市價開倉,0,0.025947,已成交,0.2998715,57785.389125,1499.357491626375,--,2024-07-04T19:22:44+08:00
2024-07-04T19:22:36+08:00,OOOOOOPG,171783968882688,171783968882688,普通合約,BTCUSDT,多,1,市價開倉,0,0.025946,已成交,0.29987448,57788.189265,1499.37235866969,--,2024-07-04T19:22:36+08:00
2024-07-04T19:22:11+08:00,OOOOOOPF,171679484575744,171679484575744,普通合約,BTCUSDT,多,1,市價開倉,0,0.025956,已成交,0.29986909,57764.8881,1499.3454355236,--,2024-07-04T19:22:11+08:00
2024-07-04T19:21:54+08:00,OOOOOOPJ,171609615859712,171609615859712,普通合約,BTCUSDT,多,1,市價開倉,0,0.025945,已成交,0.29987382,57790.28937,1499.36905770465,--,2024-07-04T19:21:54+08:00
2024-07-04T19:21:46+08:00,OOOOOOPO,171573150580736,171573150580736,普通合約,BTCUSDT,多,1,市價開倉,0,0.025943,已成交,0.29987509,57794.989605,1499.375415322515,--,2024-07-04T19:21:46+08:00
2024-07-04T19:21:29+08:00,OOOOOOIU,171503873261568,171503873261568,普通合約,BTCUSDT,多,1,市價開倉,0,0.025943,已成交,0.2998782,57795.589635,1499.390981900805,--,2024-07-04T19:21:29+08:00
2024-07-04T19:21:12+08:00,OOOOOOIM,171431940947968,171431940947968,普通合約,BTCUSDT,多,1,市價開倉,0,0.025941,已成交,0.29987687,57799.789845,1499.384348369145,--,2024-07-04T19:21:12+08:00
2024-07-04T19:21:04+08:00,OOOOOOID,171396725571584,171396725571584,普通合約,BTCUSDT,多,1,市價開倉,0,0.025937,已成交,0.29987006,57807.390225,1499.350280265825,--,2024-07-04T19:21:04+08:00
2024-07-04T19:20:55+08:00,OOOOOOIA,171361535361024,171361535361024,普通合約,BTCUSDT,多,1,市價開倉,0,0.025937,已成交,0.29987681,57808.69029,1499.38400005173,--,2024-07-04T19:20:55+08:00
2024-07-04T19:20:23+08:00,OOOOOOIC,171225962872832,171225962872832,普通合約,BTCUSDT,多,1,市價開倉,0,0.025945,已成交,0.29987278,57790.08936,1499.3638684452,--,2024-07-04T19:20:23+08:00
2024-07-04T19:20:06+08:00,OOOOOOIN,171156589084672,171156589084672,普通合約,BTCUSDT,多,1,市價開倉,0,0.025939,已成交,0.29987036,57802.990005,1499.351757739695,--,2024-07-04T19:20:06+08:00
2024-07-04T19:19:58+08:00,OOOOOOIG,171122187403264,171122187403264,普通合約,BTCUSDT,多,1,市價開倉,0,0.025936,已成交,0.29986939,57809.49033,1499.34694119888,--,2024-07-04T19:19:58+08:00
2024-07-04T19:19:42+08:00,OOOOOOIQ,171053241434112,171053241434112,普通合約,BTCUSDT,多,1,市價開倉,0,0.025932,已成交,0.2998719,57818.8908,1499.3594762256,--,2024-07-04T19:19:42+08:00
2024-07-04T19:19:25+08:00,OOOOOOIV,170982898761728,170982898761728,普通合約,BTCUSDT,多,1,市價開倉,0,0.025932,已成交,0.29987294,57819.09081,1499.36466288492,--,2024-07-04T19:19:25+08:00
2024-07-04T19:19:17+08:00,OOOOOOIJ,170948866179072,170948866179072,普通合約,BTCUSDT,多,1,市價開倉,0,0.02594,已成交,0.29987154,57800.989905,1499.3576781357,--,2024-07-04T19:19:17+08:00
2024-07-04T19:19:09+08:00,OOOOOOIO,170914913288192,170914913288192,普通合約,BTCUSDT,多,1,市價開倉,0,0.025929,已成交,0.29987092,57825.391125,1499.354566480125,--,2024-07-04T19:19:09+08:00
2024-07-04T19:18:49+08:00,OOOOOOMU,170833531207680,170833531207680,普通合約,BTCUSDT,多,1,市價開倉,0,0.025932,已成交,0.29987501,57819.49083,1499.37503620356,--,2024-07-04T19:18:49+08:00
2024-07-04T19:18:24+08:00,OOOOOOMD,170728191262720,170728191262720,普通合約,BTCUSDT,多,1,市價開倉,0,0.02593,已成交,0.29987989,57824.8911,1499.399426223,--,2024-07-04T19:18:24+08:00
2024-07-04T19:18:08+08:00,OOOOOOMS,170659266265088,170659266265088,普通合約,BTCUSDT,多,1,市價開倉,0,0.025925,已成交,0.29987133,57834.391575,1499.356601581875,--,2024-07-04T19:18:08+08:00
2024-07-04T19:17:59+08:00,OOOOOOMY,170623983779840,170623983779840,普通合約,BTCUSDT,多,1,市價開倉,0,0.025917,已成交,0.29987469,57852.8925,1499.3734149225,--,2024-07-04T19:17:59+08:00
2024-07-04T19:17:40+08:00,OOOOOOMX,170542400372736,170542400372736,普通合約,BTCUSDT,多,1,市價開倉,0,0.025922,已成交,0.29986981,57840.791895,1499.34900750219,--,2024-07-04T19:17:40+08:00
2024-07-04T19:17:23+08:00,OOOOOOMG,170473102082048,170473102082048,普通合約,BTCUSDT,多,1,市價開倉,0,0.025927,已成交,0.29987424,57830.49138,1499.37115000926,--,2024-07-04T19:17:23+08:00
2024-07-04T19:17:15+08:00,OOOOOOMK,170438775898112,170438775898112,普通合約,BTCUSDT,多,1,市價開倉,0,0.025931,已成交,0.29986967,57820.69089,1499.34833546859,--,2024-07-04T19:17:15+08:00
2024-07-04T19:16:59+08:00,OOOOOOMF,170369347584000,170369347584000,普通合約,BTCUSDT,多,1,市價開倉,0,0.025927,已成交,0.29987735,57831.09141,1499.38670698707,--,2024-07-04T19:16:59+08:00
2024-07-04T19:16:42+08:00,OOOOOOMJ,170299814412288,170299814412288,普通合約,BTCUSDT,多,1,市價開倉,0,0.02593,已成交,0.29987263,57823.49103,1499.3631224079,--,2024-07-04T19:16:42+08:00
2024-07-04T19:16:34+08:00,OOOOOOMO,170266696187904,170266696187904,普通合約,BTCUSDT,多,1,市價開倉,0,0.025926,已成交,0.29987511,57832.8915,1499.375545029,--,2024-07-04T19:16:34+08:00
2024-07-04T19:16:26+08:00,OOOOOODE,170233775095808,170233775095808,普通合約,BTCUSDT,多,1,市價開倉,0,0.025921,已成交,0.29987949,57844.8921,1499.3974481241,--,2024-07-04T19:16:26+08:00
2024-07-04T19:16:08+08:00,OOOOOODP,170156784451584,170156784451584,普通合約,BTCUSDT,多,1,市價開倉,0,0.025911,已成交,0.29987005,57865.393125,1499.350201261875,--,2024-07-04T19:16:08+08:00
2024-07-04T19:15:52+08:00,OOOOOODD,170089767862272,170089767862272,普通合約,BTCUSDT,多,1,市價開倉,0,0.025912,已成交,0.29986866,57862.893,1499.343283416,--,2024-07-04T19:15:52+08:00
2024-07-04T19:15:44+08:00,OOOOOODA,170057111011328,170057111011328,普通合約,BTCUSDT,多,1,市價開倉,0,0.025909,已成交,0.29987333,57870.49338,1499.36661298242,--,2024-07-04T19:15:44+08:00
2024-07-04T19:15:28+08:00,OOOOOODY,169990618710016,169990618710016,普通合約,BTCUSDT,多,1,市價開倉,0,0.025905,已成交,0.29987988,57880.69389,1499.39937522045,--,2024-07-04T19:15:28+08:00
2024-07-04T19:15:12+08:00,OOOOOODX,169919718195200,169919718195200,普通合約,BTCUSDT,多,1,市價開倉,0,0.025889,已成交,0.29987175,57914.8956,1499.3587321884,--,2024-07-04T19:15:12+08:00
2024-07-04T19:15:04+08:00,OOOOOODR,169886482530304,169886482530304,普通合約,BTCUSDT,多,1,市價開倉,0,0.025891,已成交,0.29987317,57910.69539,1499.36581434249,--,2024-07-04T19:15:04+08:00
2024-07-04T19:14:55+08:00,OOOOOODN,169851422343168,169851422343168,普通合約,BTCUSDT,多,1,市價開倉,0,0.025887,已成交,0.29987965,57920.8959,1499.3982321633,--,2024-07-04T19:14:55+08:00
2024-07-04T19:14:30+08:00,OOOOOODQ,169745826545664,169745826545664,普通合約,BTCUSDT,多,1,市價開倉,0,0.025872,已成交,0.29987458,57953.49753,1499.37288809616,--,2024-07-04T19:14:30+08:00
2024-07-04T19:14:11+08:00,OOOOOODV,169665962803200,169665962803200,普通合約,BTCUSDT,多,1,市價開倉,0,0.025872,已成交,0.29987717,57953.997555,1499.38582474296,--,2024-07-04T19:14:11+08:00
2024-07-04T19:13:52+08:00,OOOOOOAE,169586799509504,169586799509504,普通合約,BTCUSDT,多,1,市價開倉,0,0.025866,已成交,0.29987591,57967.198215,1499.37954902919,--,2024-07-04T19:13:52+08:00
2024-07-04T19:13:36+08:00,OOOOOOAP,169517241171968,169517241171968,普通合約,BTCUSDT,多,1,市價開倉,0,0.025861,已成交,0.29987743,57978.69879,1499.38712940819,--,2024-07-04T19:13:36+08:00
2024-07-04T19:13:27+08:00,OOOOOOAI,169483032428544,169483032428544,普通合約,BTCUSDT,多,1,市價開倉,0,0.025868,已成交,0.29987737,57962.998005,1499.38683239334,--,2024-07-04T19:13:27+08:00
2024-07-04T19:13:09+08:00,OOOOOOAA,169404930293760,169404930293760,普通合約,BTCUSDT,多,1,市價開倉,0,0.025869,已成交,0.29987189,57959.69784,1499.35942342296,--,2024-07-04T19:13:09+08:00
2024-07-04T19:12:52+08:00,OOOOOOAY,169334986080256,169334986080256,普通合約,BTCUSDT,多,1,市價開倉,0,0.025859,已成交,0.299877,57983.09901,1499.38495729959,--,2024-07-04T19:12:52+08:00
2024-07-04T19:12:43+08:00,OOOOOOAL,169298780848128,169298780848128,普通合約,BTCUSDT,多,1,市價開倉,0,0.025857,已成交,0.29987604,57987.399225,1499.380181760825,--,2024-07-04T19:12:43+08:00
2024-07-04T19:12:25+08:00,OOOOOOAR,169220594827264,169220594827264,普通合約,BTCUSDT,多,1,市價開倉,0,0.025859,已成交,0.29987596,57982.899,1499.379785241,--,2024-07-04T19:12:25+08:00
2024-07-04T19:12:08+08:00,OOOOOOAK,169151317508096,169151317508096,普通合約,BTCUSDT,多,1,市價開倉,0,0.025859,已成交,0.29987648,57982.999005,1499.382371270295,--,2024-07-04T19:12:08+08:00
2024-07-04T19:12:00+08:00,OOOOOOAB,169117037461504,169117037461504,普通合約,BTCUSDT,多,1,市價開倉,0,0.025848,已成交,0.29987816,58008.000255,1499.39079059124,--,2024-07-04T19:12:00+08:00
2024-07-04T19:11:44+08:00,OOOOOOAW,169048158601216,169048158601216,普通合約,BTCUSDT,多,1,市價開倉,0,0.025845,已成交,0.29987179,58013.50053,1499.35892119785,--,2024-07-04T19:11:44+08:00
2024-07-04T19:11:27+08:00,OOOOOOAO,168978935808000,168978935808000,普通合約,BTCUSDT,多,1,市價開倉,0,0.025845,已成交,0.29987231,58013.600535,1499.361505827075,--,2024-07-04T19:11:27+08:00
2024-07-04T19:11:19+08:00,OOOOOOHE,168943103868928,168943103868928,普通合約,BTCUSDT,多,1,市價開倉,0,0.025843,已成交,0.29987546,58018.70079,1499.37728451597,--,2024-07-04T19:11:19+08:00
2024-07-04T19:11:10+08:00,OOOOOOHT,168907112546304,168907112546304,普通合約,BTCUSDT,多,1,市價開倉,0,0.025838,已成交,0.29987377,58029.601335,1499.36883929373,--,2024-07-04T19:11:10+08:00
2024-07-04T19:10:01+08:00,OOOOOOHI,168616967372800,168616967372800,普通合約,BTCUSDT,多,1,市價開倉,0,0.025833,已成交,0.29987878,58041.801945,1499.393869645185,--,2024-07-04T19:10:01+08:00
2024-07-04T19:09:44+08:00,OOOOOOHA,168545974583296,168545974583296,普通合約,BTCUSDT,多,1,市價開倉,0,0.025835,已成交,0.29987771,58037.10171,1499.38852267785,--,2024-07-04T19:09:44+08:00
2024-07-04T19:09:35+08:00,OOOOOOHH,168509853237248,168509853237248,普通合約,BTCUSDT,多,1,市價開倉,0,0.025826,已成交,0.29986984,58055.802645,1499.34915910977,--,2024-07-04T19:09:35+08:00
2024-07-04T19:09:19+08:00,OOOOOOHL,168439720280064,168439720280064,普通合約,BTCUSDT,多,1,市價開倉,0,0.025819,已成交,0.29987118,58071.803445,1499.355893146455,--,2024-07-04T19:09:19+08:00
2024-07-04T19:09:02+08:00,OOOOOOHR,168369360830464,168369360830464,普通合約,BTCUSDT,多,1,市價開倉,0,0.025814,已成交,0.29986991,58082.803995,1499.34950232693,--,2024-07-04T19:09:02+08:00
2024-07-04T19:08:54+08:00,OOOOOOHN,168334388723712,168334388723712,普通合約,BTCUSDT,多,1,市價開倉,0,0.025816,已成交,0.29987558,58079.403825,1499.3778891462,--,2024-07-04T19:08:54+08:00
2024-07-04T19:08:45+08:00,OOOOOOHG,168299710218240,168299710218240,普通合約,BTCUSDT,多,1,市價開倉,0,0.025818,已成交,0.29987919,58075.603635,1499.39593464843,--,2024-07-04T19:08:45+08:00
2024-07-04T19:08:26+08:00,OOOOOOHQ,168219007614976,168219007614976,普通合約,BTCUSDT,多,1,市價開倉,0,0.025819,已成交,0.2998748,58072.50348,1499.37396735012,--,2024-07-04T19:08:26+08:00
2024-07-04T19:08:09+08:00,OOOOOOHV,168148388118528,168148388118528,普通合約,BTCUSDT,多,1,市價開倉,0,0.025828,已成交,0.29987911,58053.10251,1499.39553162828,--,2024-07-04T19:08:09+08:00
2024-07-04T19:08:01+08:00,OOOOOOHJ,168113931911168,168113931911168,普通合約,BTCUSDT,多,1,市價開倉,0,0.025827,已成交,0.29986905,58053.402525,1499.345227013175,--,2024-07-04T19:08:01+08:00
2024-07-04T19:07:45+08:00,OOOOOOST,168044772032512,168044772032512,普通合約,BTCUSDT,多,1,市價開倉,0,0.025836,已成交,0.29986865,58033.10151,1499.34321061236,--,2024-07-04T19:07:44+08:00
2024-07-04T19:07:28+08:00,OOOOOOSI,167973703745536,167973703745536,普通合約,BTCUSDT,多,1,市價開倉,0,0.025849,已成交,0.29987994,58006.10016,1499.39968303584,--,2024-07-04T19:07:28+08:00
2024-07-04T19:07:19+08:00,OOOOOOSM,167938568060928,167938568060928,普通合約,BTCUSDT,多,1,市價開倉,0,0.025853,已成交,0.29986947,57995.09961,1499.34731021733,--,2024-07-04T19:07:19+08:00
2024-07-04T19:07:11+08:00,OOOOOOSD,167904057327616,167904057327616,普通合約,BTCUSDT,多,1,市價開倉,0,0.025851,已成交,0.29987419,58000.49988,1499.37092239788,--,2024-07-04T19:07:11+08:00
2024-07-04T19:06:52+08:00,OOOOOOSS,167822603943936,167822603943936,普通合約,BTCUSDT,多,1,市價開倉,0,0.025869,已成交,0.29986879,57959.09781,1499.34390124689,--,2024-07-04T19:06:52+08:00
2024-07-04T19:06:34+08:00,OOOOOOSC,167750193479680,167750193479680,普通合約,BTCUSDT,多,1,市價開倉,0,0.02587,已成交,0.29987106,57957.29772,1499.3552920164,--,2024-07-04T19:06:34+08:00
2024-07-04T19:06:26+08:00,OOOOOOSX,167715473031168,167715473031168,普通合約,BTCUSDT,多,1,市價開倉,0,0.02587,已成交,0.29987106,57957.29772,1499.3552920164,--,2024-07-04T19:06:26+08:00
2024-07-04T19:06:09+08:00,OOOOOOSG,167643893039104,167643893039104,普通合約,BTCUSDT,多,1,市價開倉,0,0.025877,已成交,0.29987716,57942.796995,1499.385757839615,--,2024-07-04T19:06:09+08:00
2024-07-04T19:05:52+08:00,OOOOOOSQ,167572501790720,167572501790720,普通合約,BTCUSDT,多,1,市價開倉,0,0.025883,已成交,0.29986955,57927.89625,1499.34773863875,--,2024-07-04T19:05:52+08:00
2024-07-04T19:05:44+08:00,OOOOOOSF,167537621958656,167537621958656,普通合約,BTCUSDT,多,1,市價開倉,0,0.025886,已成交,0.2998779,57922.795995,1499.38949712657,--,2024-07-04T19:05:44+08:00
2024-07-04T19:05:35+08:00,OOOOOOSW,167503266414592,167503266414592,普通合約,BTCUSDT,多,1,市價開倉,0,0.025883,已成交,0.29986955,57927.89625,1499.34773863875,--,2024-07-04T19:05:35+08:00
2024-07-04T19:05:16+08:00,OOOOOOSO,167422614142976,167422614142976,普通合約,BTCUSDT,多,1,市價開倉,0,0.02588,已成交,0.29986999,57934.69659,1499.3499477492,--,2024-07-04T19:05:16+08:00
2024-07-04T19:04:59+08:00,OOOOOOYU,167350082043904,167350082043904,普通合約,BTCUSDT,多,1,市價開倉,0,0.025896,已成交,0.29987669,57900.194865,1499.38344622404,--,2024-07-04T19:04:59+08:00
2024-07-04T19:04:51+08:00,OOOOOOYP,167315600670720,167315600670720,普通合約,BTCUSDT,多,1,市價開倉,0,0.025895,已成交,0.2998791,57902.895,1499.395466025,--,2024-07-04T19:04:51+08:00
2024-07-04T19:04:34+08:00,OOOOOOYD,167246407237632,167246407237632,普通合約,BTCUSDT,多,1,市價開倉,0,0.025891,已成交,0.29987317,57910.69539,1499.36581434249,--,2024-07-04T19:04:34+08:00
2024-07-04T19:04:18+08:00,OOOOOOYS,167177561931776,167177561931776,普通合約,BTCUSDT,多,1,市價開倉,0,0.025891,已成交,0.2998742,57910.8954,1499.3709928014,--,2024-07-04T19:04:18+08:00
2024-07-04T19:04:10+08:00,OOOOOOYY,167143864893440,167143864893440,普通合約,BTCUSDT,多,1,市價開倉,0,0.025891,已成交,0.2998742,57910.8954,1499.3709928014,--,2024-07-04T19:04:10+08:00
2024-07-04T19:04:01+08:00,OOOOOOYL,167108888592384,167108888592384,普通合約,BTCUSDT,多,1,市價開倉,0,0.025883,已成交,0.29987007,57927.996255,1499.350327068165,--,2024-07-04T19:04:01+08:00
2024-07-04T19:03:42+08:00,OOOOOOYR,167028802551808,167028802551808,普通合約,BTCUSDT,多,1,市價開倉,0,0.025882,已成交,0.29986936,57930.09636,1499.34675398952,--,2024-07-04T19:03:42+08:00
2024-07-04T19:03:26+08:00,OOOOOOYK,166960385064960,166960385064960,普通合約,BTCUSDT,多,1,市價開倉,0,0.025882,已成交,0.29987194,57930.596385,1499.35969563657,--,2024-07-04T19:03:26+08:00
2024-07-04T19:03:17+08:00,OOOOOOYB,166923655544832,166923655544832,普通合約,BTCUSDT,多,1,市價開倉,0,0.025881,已成交,0.29987744,57933.89655,1499.38717661055,--,2024-07-04T19:03:17+08:00
2024-07-04T19:03:01+08:00,OOOOOOYW,166855250640896,166855250640896,普通合約,BTCUSDT,多,1,市價開倉,0,0.025881,已成交,0.29987744,57933.89655,1499.38717661055,--,2024-07-04T19:03:01+08:00
2024-07-04T19:02:44+08:00,OOOOOOYO,166785193181184,166785193181184,普通合約,BTCUSDT,多,1,市價開倉,0,0.025898,已成交,0.29987292,57894.994605,1499.36457028029,--,2024-07-04T19:02:44+08:00
2024-07-04T19:02:36+08:00,OOOOOOLE,166751068323840,166751068323840,普通合約,BTCUSDT,多,1,市價開倉,0,0.025899,已成交,0.29987362,57892.8945,1499.3680746555,--,2024-07-04T19:02:36+08:00
2024-07-04T19:02:28+08:00,OOOOOOLT,166715936833536,166715936833536,普通合約,BTCUSDT,多,1,市價開倉,0,0.0259,已成交,0.29987484,57890.8944,1499.37416496,--,2024-07-04T19:02:28+08:00
2024-07-04T19:02:02+08:00,OOOOOOLM,166609061773312,166609061773312,普通合約,BTCUSDT,多,1,市價開倉,0,0.02589,已成交,0.29987453,57913.195515,1499.37263188335,--,2024-07-04T19:02:02+08:00
2024-07-04T19:01:46+08:00,OOOOOOLH,166540447154176,166540447154176,普通合約,BTCUSDT,多,1,市價開倉,0,0.025887,已成交,0.29986878,57918.795795,1499.343866745165,--,2024-07-04T19:01:46+08:00
2024-07-04T19:01:37+08:00,OOOOOOLS,166504946565120,166504946565120,普通合約,BTCUSDT,多,1,市價開倉,0,0.025886,已成交,0.29987842,57922.896,1499.392085856,--,2024-07-04T19:01:37+08:00
2024-07-04T19:01:21+08:00,OOOOOOLC,166435472113664,166435472113664,普通合約,BTCUSDT,多,1,市價開倉,0,0.025883,已成交,0.29987732,57929.396325,1499.386565079975,--,2024-07-04T19:01:21+08:00
2024-07-04T19:01:04+08:00,OOOOOOLN,166364068282368,166364068282368,普通合約,BTCUSDT,多,1,市價開倉,0,0.025881,已成交,0.29987692,57933.796545,1499.384588381145,--,2024-07-04T19:01:04+08:00
2024-07-04T19:00:56+08:00,OOOOOOLG,166329662406656,166329662406656,普通合約,BTCUSDT,多,1,市價開倉,0,0.025877,已成交,0.2998756,57942.49698,1499.37799435146,--,2024-07-04T19:00:56+08:00
2024-07-04T19:00:47+08:00,OOOOOOLK,166293591392256,166293591392256,普通合約,BTCUSDT,多,1,市價開倉,0,0.025877,已成交,0.29987612,57942.596985,1499.380582180845,--,2024-07-04T19:00:47+08:00
2024-07-04T19:00:21+08:00,OOOOOOLW,166185244131328,166185244131328,普通合約,BTCUSDT,多,1,市價開倉,0,0.025895,已成交,0.29987858,57902.794995,1499.392876395525,--,2024-07-04T19:00:21+08:00
2024-07-04T19:00:04+08:00,OOOOOOLO,166113483784192,166113483784192,普通合約,BTCUSDT,多,1,市價開倉,0,0.025888,已成交,0.29987881,57918.49578,1499.39401875264,--,2024-07-04T19:00:04+08:00
2024-07-04T18:59:56+08:00,OOOOOOCE,166078054498304,166078054498304,普通合約,BTCUSDT,多,1,市價開倉,0,0.025882,已成交,0.29987401,57930.996405,1499.37004895421,--,2024-07-04T18:59:56+08:00
2024-07-04T18:59:39+08:00,OOOOOOCP,166008550686720,166008550686720,普通合約,BTCUSDT,多,1,市價開倉,0,0.025884,已成交,0.29987596,57926.8962,1499.3797812408,--,2024-07-04T18:59:39+08:00
2024-07-04T18:59:22+08:00,OOOOOOCD,165936882614272,165936882614272,普通合約,BTCUSDT,多,1,市價開倉,0,0.025882,已成交,0.29987091,57930.396375,1499.35451897775,--,2024-07-04T18:59:22+08:00
2024-07-04T18:59:14+08:00,OOOOOOCA,165902799699968,165902799699968,普通合約,BTCUSDT,多,1,市價開倉,0,0.025886,已成交,0.29987739,57922.69599,1499.38690839714,--,2024-07-04T18:59:14+08:00
2024-07-04T18:59:05+08:00,OOOOOOCH,165867487854592,165867487854592,普通合約,BTCUSDT,多,1,市價開倉,0,0.025895,已成交,0.29987392,57901.89495,1499.36956973025,--,2024-07-04T18:59:05+08:00
2024-07-04T18:58:33+08:00,OOOOOOCX,165730690629632,165730690629632,普通合約,BTCUSDT,多,1,市價開倉,0,0.02589,已成交,0.29987453,57913.195515,1499.37263188335,--,2024-07-04T18:58:33+08:00
2024-07-04T18:58:16+08:00,OOOOOOCG,165659353907200,165659353907200,普通合約,BTCUSDT,多,1,市價開倉,0,0.025882,已成交,0.29987091,57930.396375,1499.35451897775,--,2024-07-04T18:58:16+08:00
2024-07-04T18:58:07+08:00,OOOOOOCK,165623815569408,165623815569408,普通合約,BTCUSDT,多,1,市價開倉,0,0.025883,已成交,0.29987369,57928.69629,1499.36844607407,--,2024-07-04T18:58:07+08:00
2024-07-04T18:57:51+08:00,OOOOOOCF,165555683295232,165555683295232,普通合約,BTCUSDT,多,1,市價開倉,0,0.025887,已成交,0.29987706,57920.395875,1499.385288016125,--,2024-07-04T18:57:51+08:00
